App,Rating,Size,Installs,Category
Shopee: No.1 Online Shopping,0.8,0.2999404949420701,0.009999999009999998,C
Word Search multilingual,0.8,0.014916267882770036,0.000999999000999999,C
Sago Mini Big City,0.8,0.4399523959536561,9.99000000999e-07,C
bd's Mongolian Grill,0.8,0.1399268937859718,9.999000009999e-06,C
OLX - Buy and Sell,0.8,0.1799302940749964,0.04999999905,C
"Shrimp skin shopping: spend less, buy better",0.8,0.2999404949420701,0.0049999990049999984,C
Volume Control Ex,0.8,0.02491711795502618,9.9000000099e-08,C
ER Injection Simulator: Blood Test Doctor Hospital,0.8,0.4699549461704245,0.000999999000999999,C
AP Calculus BC Practice Test,0.8,0.28993964486981394,4.99000000499e-07,C
DSLR Camera Hd Ultra Professional,0.8,0.04491881809953846,0.000999999000999999,C
BC Hospital Wait Times,0.8,0.011916012861093193,4.99000000499e-07,C
Fitness Dance for Zum.ba Workout Exercise,0.8,0.11992519364145952,4.9999000049999e-05,B
Ap Video Downloader for fb New 2018,0.8,0.05391958316456899,9.999900009999899e-05,B
Kanji test · Han search Kanji training (free version),0.8,0.21993369436402097,0.000999999000999999,B
DroidAdmin for Android - Advice,0.8,0.02791737297670302,9.999000009999e-06,C
Free intellectual training game application |,0.8,0.8399863988439017,0.000999999000999999,C
AP Statistics Prep: Practice Tests and Flashcards,0.8,0.05391958316456899,4.999000004999e-06,C
Meme Creator,0.8,0.4399523959536561,0.000999999000999999,C
Home & Shopping - Only in apps. 10% off + 10% off,0.8,0.09892340848972163,0.009999999009999998,C
Funny Quotes Free,0.8,0.03591805303450794,0.000999999000999999,C
Dungeon Hunter 5 – Action RPG,0.8,0.509958346459449,0.009999999009999998,C
Knightfall™ AR,0.8,0.2499362445807894,9.999000009999e-06,C
DC Public Library,0.8,0.0339178830200567,9.99000000999e-07,C
Animal Planet GO,0.8,0.09592315346804478,9.999900009999899e-05,B
Toy Attack,0.8,0.6899736477600595,0.000499999000499999,C
Arizona DMV Permit Test - AZ,0.8,0.2999404949420701,9.999000009999e-06,C
Strike! Ten Pin Bowling,0.8,0.4899566463149368,0.0049999990049999984,C
Analog Clock AW Plus-7,0.8,0.029917542991154247,9.999900009999899e-05,C
Watch AW-7,0.8,0.029917542991154247,4.9999000049999e-05,C
Strange Hero: Future Battle,0.8,0.7299770480490841,0.009999999009999998,C
Ay Mohabbat Teri Khatir Novel,0.8,0.04291864808508723,9.999000009999e-06,C
CX-OF,0.8,0.3699464454478631,9.99000000999e-07,C
Fast Motorcycle Driver 2016,0.8,0.4899566463149368,0.000999999000999999,C
Square Analog Clock AW-7,0.8,0.029917542991154247,4.9999000049999e-05,C
News 8 San Diego,0.8,0.10992434356920339,4.9999000049999e-05,B
GMAT Question Bank,0.8,0.28993964486981394,9.999000009999e-06,C
Wallpapers Volvo FH Truck,0.8,0.1399268937859718,9.9000000099e-08,C
Modern Action Commando 3D,0.8,0.6299685473265227,9.999900009999899e-05,C
Resume Maker / CV creator & Templates,0.8,0.21993369436402097,4.999000004999e-06,C
iMediaShare – Photos & Music,0.8,0.1799302940749964,0.009999999009999998,C
Morse Player Free,0.8,0.04191856307786162,4.9999000049999e-05,C
Hallmark Channel Everywhere,0.8,0.1299260437137157,0.000499999000499999,B
"play2prep: ACT, SAT prep",0.8,0.043918733092312846,9.999900009999899e-05,C
Teacher's Gradebook - Additio,0.8,0.15992859393048411,9.999900009999899e-05,B
Adventure Xpress,0.8,0.2999404949420701,9.999900009999899e-05,B
AXE.IO - Brutal Survival Battleground,0.8,0.7599795982658526,0.000499999000499999,C
SnipSnap Coupon App,0.8,0.1799302940749964,0.000999999000999999,B
Bubble Bird Rescue,0.8,0.1399268937859718,0.0049999990049999984,C
SavingStar - Grocery Coupons,0.8,0.20993284429176481,0.000999999000999999,B
Study Checker,0.8,0.025917202962251792,0.000499999000499999,C
Vikings Stickman Axe Fighting,0.8,0.42995154588139994,9.999900009999899e-05,C
AW Tozer Devotionals - Daily,0.8,0.03891830805618478,4.999000004999e-06,C
Samsung TV AV Guide 2016,0.8,0.0339178830200567,4.999000004999e-06,C
"Free Professional Resume Builder, CV, Cover Letter",0.8,0.10992434356920339,4.9999000049999e-05,B
Eshopcy.com.cy,0.8,0.048919158128440915,4.999000004999e-06,C
AZ Rockets,0.8,0.3699464454478631,9.999000009999e-06,C
"Resume Maker:Free CV Maker,Templates Builder",0.8,0.07092102828740443,9.999900009999899e-05,B
Urban Outfitters,0.8,0.22993454443627712,0.000499999000499999,B
CV maker for Job Applications and Resume Maker,0.8,0.2499362445807894,9.999000009999e-06,C
Cyprus Police,0.8,0.14992774385822796,9.999000009999e-06,C
AU Call Blocker - Block Unwanted Calls Texts 2018,0.8,0.03291779801283109,9.99000000999e-07,C
PlayStation App,0.8,0.2499362445807894,0.04999999905,C
IMDb Movies & TV,0.8,0.11992519364145952,0.0999999991,C
Ice Cream Jump,0.8,0.08692238840301426,0.009999999009999998,C
Shadowverse CCG,0.8,0.6099668471820104,0.000999999000999999,C
Amazon Prime Video,0.8,0.23993539450853324,0.04999999905,C
Job CV Maker & Portfolio Maker,0.8,0.048919158128440915,9.999900009999899e-05,B
Superhero Doctor 3 ER Surgery,0.8,0.49995749638719295,0.000499999000499999,C
Slice: Package Tracker,0.8,0.3399438952310947,0.000999999000999999,C
"Twice: Buy, Sell Clothing",0.8,0.20993284429176481,9.999900009999899e-05,B
Kids A-Z,0.8,0.2999404949420701,0.000999999000999999,B
Fancy,0.8,0.1799302940749964,0.0049999990049999984,C
AZ Plugin 2 (newest),0.8,0.3399438952310947,0.000999999000999999,C
Girly Lock Screen Wallpaper with Quotes,0.8,0.1799302940749964,0.0049999990049999984,C
Modcloth – Unique Indie Women's Fashion & Style,0.8,0.08792247341023987,0.000499999000499999,B
AZ Lottery Players Club,0.8,0.08892255841746549,9.999000009999e-06,C
Talking Ginger 2,0.8,0.4899566463149368,0.04999999905,C
Wallpapers Volvo FH 16 Trucks,0.8,0.14992774385822796,9.99000000999e-07,C
Vigo Lite,0.8,0.06492051824405075,0.0049999990049999984,C
BD Earn Pro,0.8,0.031917713005605475,9.999000009999e-06,C
Access Point Browser,0.8,0.02491711795502618,9.99000000999e-07,C
"Chatting - Free chat, random chat, boyfriend, girlfriend",0.8,0.060920178215148287,0.000499999000499999,B
AK 47 Guns Wallpaper,0.8,0.06792077326572758,4.9999000049999e-05,B
Photo Studio,0.8,0.509958346459449,0.009999999009999998,C
Huntington Mobile,0.8,0.23993539450853324,0.000999999000999999,B
Counter Terrorist Gun Strike CS: Special Forces,0.8,0.4399523959536561,9.999000009999e-06,C
Find My Friends,0.8,0.4599540960981684,0.009999999009999998,C
Cardinal Glennon ER Reference,0.8,0.1999319942195087,9.99000000999e-07,C
Be like Bill Generator,0.8,0.06492051824405075,4.999000004999e-06,C
Castle Defense : Invasion,0.8,0.40994984573688764,9.999900009999899e-05,C
NetSpend Prepaid,0.8,0.44995324602591225,0.000999999000999999,C
Desperate Housewives: The Game,0.8,0.2699379447253017,0.000499999000499999,B
Adobe Photoshop Fix,0.8,0.37994729552011924,0.0049999990049999984,C
GATE CS Engineering 2019 Exam Prep App,0.8,0.0619202632223739,9.999000009999e-06,C
Be the Manager 2016 (football),0.8,0.060920178215148287,9.999900009999899e-05,B
Cameringo Lite. Filters Camera,0.8,0.05691983818624583,0.009999999009999998,C
EyeEm - Camera & Photo Filter,0.8,0.4399523959536561,0.009999999009999998,C
Be My Princess,0.8,0.08792247341023987,9.999900009999899e-05,B
Castle Defense 2,0.8,0.3399438952310947,0.000999999000999999,C
Call of Mini™ Dino Hunter,0.8,0.09992349349694725,0.009999999009999998,C
Banjo,0.8,0.09292289844636795,0.000999999000999999,B
DH Pineapple Poker OFC,0.8,0.1999319942195087,9.999900009999899e-05,B
FD VR Cardboard Featured 360 Videos,0.8,0.3499447453033508,9.999000009999e-06,C
Transformers Rescue Bots: Hero Adventures,0.8,0.15992859393048411,0.0049999990049999984,C
Wallpapers Toyota FJ Cruiser,0.8,0.09992349349694725,9.999000009999e-06,C
FJ 4x4 Cruiser Snow Driving,0.8,0.42995154588139994,0.000499999000499999,C
Official AL Fishing & Hunting,0.8,0.39994899566463155,4.9999000049999e-05,C
ES Audio Player ( Shortcut ),0.8,0.0002450208267702755,9.999900009999899e-05,C
Pic Stitch - #1 Collage Maker,0.8,0.49995749638719295,0.000999999000999999,C
JustSayHi- Dating App. Chat & Meet Singles Nearby,0.8,0.37994729552011924,9.999900009999899e-05,C
Pixgram- video photo slideshow,0.8,0.09192281343914233,0.0049999990049999984,C
Russian Dating & Chat for Russian speaking RusDate,0.8,0.1799302940749964,9.999900009999899e-05,B
EO SouthAsia,0.8,0.18993114414725254,9.9000000099e-08,C
Meetup,0.8,0.22993454443627712,0.0049999990049999984,C
Dr. Oetker recipe ideas,0.8,0.16992944400274027,0.000999999000999999,B
OFF-ROAD SIMULATOR 4x4 : REAL,0.8,0.2499362445807894,9.999000009999e-06,C
Hitwe - meet people and chat,0.8,0.20993284429176481,0.009999999009999998,C
XXX DISTILLERY,0.8,0.031917713005605475,9.999900009999899e-05,C
Faketalk - Chatbot,0.8,0.08092187835966057,0.000999999000999999,B
CR-V Service Manual,0.8,0.8799897991329263,4.99000000499e-07,C
BF Abstract 3d Pictures,0.8,0.02491711795502618,9.999000009999e-06,C
Mix Virtual DJ 2018,0.8,0.15992859393048411,9.999900009999899e-05,B
Counter Online FPS Game,0.8,0.4199506958091438,0.0049999990049999984,C
Virtual DJ Mixer,0.8,0.15992859393048411,9.999900009999899e-05,B
Combat BF: Black Ops 3,0.8,0.8299855487716455,0.000499999000499999,C
Robin - AI Voice Assistant,0.8,0.15992859393048411,0.000999999000999999,B
Panera Bread,0.8,0.35994559537560694,0.000999999000999999,C
"FIFA - Tournaments, Soccer News & Live Scores",0.8,0.05992009320792267,0.009999999009999998,C
Dunkin' Donuts,0.8,0.6599710975432912,0.000999999000999999,C
Shopee: No.1 Belanja Online,0.8,0.2999404949420701,0.009999999009999998,C
"Women""s Health Tips(Breast,Face,Body,weight lose)",0.8,0.049919243135666536,0.000999999000999999,B
FIFA Soccer,0.8,0.509958346459449,0.0999999991,C
MeetMe: Chat & Meet New People,0.8,0.7599795982658526,0.04999999905,C
Font Studio- Photo Texts Image,0.8,0.23993539450853324,0.009999999009999998,C
Urban Car Simulator,0.8,0.1999319942195087,0.000999999000999999,B
Little Fire Station,0.8,0.4399523959536561,0.000999999000999999,C
Itau bank,0.8,0.39994899566463155,0.009999999009999998,C
What Am I? - Brain Teasers,0.8,0.14992774385822796,9.999900009999899e-05,B
High School Simulator 2017,0.8,0.7999829985548772,0.0049999990049999984,C
BD Sports Box & TV,0.8,0.03291779801283109,4.99000000499e-07,C
BD Field Force,0.8,0.14992774385822796,9.99000000999e-07,C
FD Interest Calculator,0.8,0.04691898811398969,4.999000004999e-06,C
Carnivores: Dinosaur Hunter,0.8,0.16992944400274027,0.000999999000999999,B
SCB EASY,0.8,0.9299940494942069,0.0049999990049999984,C
Myth Defense 2: DF,0.8,0.0829220483741118,9.999900009999899e-05,B
DG Phone Call Task Switcher,0.8,0.00025502167684253164,9.99000000999e-07,C
Camera for Android,0.8,0.09492306846081917,0.009999999009999998,C
I am Rich Person,0.8,0.01791652290444688,9.99000000999e-07,C
Penny Finder,0.8,0.040918468069785933,9.999000009999e-06,C
Wi-Fi Networks,0.8,0.013916182875544423,9.999000009999e-06,C
Live Radio BD,0.8,0.034917968027282316,9.999000009999e-06,C
Heroes of Order & Chaos,0.8,0.2499362445807894,0.009999999009999998,C
I Am Wizard,0.8,0.5699634468929858,9.999900009999899e-05,C
Walmart MoneyCard,0.8,0.09992349349694725,0.000999999000999999,B
Wondershare PowerCam,0.8,0.2699379447253017,0.009999999009999998,C
BD Online Shop,0.8,0.1299260437137157,4.999000004999e-06,C
Hopeless Land: Fight for Survival,0.8,0.4399523959536561,0.0049999990049999984,C
Mega Photo,0.8,0.15992859393048411,0.000999999000999999,B
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",0.8,0.23993539450853324,0.000499999000499999,B
French Chat Room,0.8,0.048919158128440915,9.99000000999e-07,C
Stash: Invest. Learn. Save.,0.8,0.22993454443627712,0.000999999000999999,B
MyMo by GSB,0.8,0.1399268937859718,0.000999999000999999,B
Wells Fargo Daily Change,0.8,0.049919243135666536,9.999900009999899e-05,B
WiseBanyan - Invest For Free,0.8,0.4399523959536561,9.999000009999e-06,C
Mobile Bancomer,0.8,0.6999744978323157,0.009999999009999998,C
Heroes Arena,0.8,0.8799897991329263,0.009999999009999998,C
Radiology CT Anatomy,0.8,0.1399268937859718,4.9999000049999e-05,B
CT Scan Viewer 3D,0.8,0.28993964486981394,9.99000000999e-07,C
A. O. Smith,0.8,0.32994304515883854,9.999000009999e-06,C
Nedbank Money,0.8,0.3199421950865824,0.000499999000499999,C
the Egg - crack the egg,0.7749999999999999,0.1399268937859718,9.999000009999e-06,C
Mental Hospital:EB 2 Lite,0.7749999999999999,0.08792247341023987,9.999900009999899e-05,B
Modern Counter Global Strike 3D,0.7749999999999999,0.47995579624268064,4.9999000049999e-05,C
CG Shikshak Mitan,0.7749999999999999,0.037918223048959164,4.9999000049999e-05,C
"TN Patta, Chitta, EC",0.7749999999999999,0.037918223048959164,9.999900009999899e-05,C
CP Calculator - Poke Go Calc,0.7749999999999999,0.21993369436402097,4.99000000499e-07,C
FR Roster,0.7749999999999999,0.11992519364145952,4.999000004999e-06,C
Assault Line CS Online Fps Go,0.7749999999999999,0.6999744978323157,0.000999999000999999,C
Counter Deck Calculator for CR,0.7749999999999999,0.18993114414725254,0.000499999000499999,B
Combat Strike CS 🔫 Counter Terrorist Attack FPS💣,0.7749999999999999,0.3899481455923754,9.999900009999899e-05,C
Multi Surgery ER Emergency Hospital : Doctor Game,0.7749999999999999,0.6899736477600595,9.999000009999e-06,C
Beast of Lycan Isle CE,0.7749999999999999,0.1999319942195087,4.9999000049999e-05,B
TNEB Reading,0.7749999999999999,0.02491711795502618,9.999000009999e-06,C
Shiver: Moonlit Grove CE,0.7749999999999999,0.22993454443627712,4.9999000049999e-05,B
PJ Masks: HQ,0.7749999999999999,0.5499617467484736,0.000999999000999999,C
Pocket Little Pony,0.7749999999999999,0.1399268937859718,0.000999999000999999,B
TAMAGO Monsters Returns,0.7749999999999999,0.3699464454478631,0.000999999000999999,C
Santa Panda Bubble Christmas,0.7749999999999999,0.30994134501432624,9.999000009999e-06,C
Deck Advisor for CR,0.7749999999999999,0.22993454443627712,0.0049999990049999984,C
StudyLock - Education First,0.7749999999999999,0.045918903106764074,9.99000000999e-07,C
HipChat - beta version,0.7749999999999999,0.1999319942195087,4.9999000049999e-05,B
EF Parеnts,0.7749999999999999,0.16992944400274027,4.9999000049999e-05,B
FJ 4x4 Cruiser Offroad Driving,0.7749999999999999,0.4899566463149368,0.000499999000499999,C
Learn CT Scan Of Head,0.7749999999999999,0.05691983818624583,4.999000004999e-06,C
HOLSTON EC,0.7749999999999999,0.04191856307786162,9.99000000999e-07,C
Airplane Fly Hawaii,0.7749999999999999,0.15992859393048411,0.000999999000999999,B
FILL EC,0.7749999999999999,0.037918223048959164,9.9000000099e-08,C
Wi-Fi settings shortcut,0.7749999999999999,0.00020501742648125091,4.9999000049999e-05,C
CV EXAMPLES,0.7749999999999999,0.1999319942195087,9.999900009999899e-05,B
100 Doors of Revenge,0.7749999999999999,0.47995579624268064,0.009999999009999998,C
Florida Lottery Results,0.7749999999999999,0.021916862933349334,9.999900009999899e-05,C
Fr Agnel Pune,0.7749999999999999,0.1299260437137157,9.99000000999e-07,C
Hand Doctor Games ER Surgery Simulator,0.7749999999999999,0.3199421950865824,9.999000009999e-06,C
Bhunaksha CG,0.7749999999999999,0.040918468069785933,9.999000009999e-06,C
HOW TO WRITE A CV,0.7749999999999999,0.1999319942195087,9.999900009999899e-05,B
Etihad Airways,0.7749999999999999,0.6099668471820104,0.000499999000499999,C
Free Wi-fi HotspoT,0.7749999999999999,0.022916947940574948,4.9999000049999e-05,C
EV Real Estate Search,0.7749999999999999,0.1999319942195087,4.999000004999e-06,C
Betting Tips / Sports Tips by CG Tipster,0.7749999999999999,0.07692153833075811,9.999000009999e-06,C
Free Florida DMV Test 2018,0.7749999999999999,0.05291949815734338,4.9999000049999e-05,B
CP evolution calculator Pokemo,0.7749999999999999,0.007785661781251406,9.999000009999e-06,C
Super Doctor 1-Pregnant Mom ER Surgery Simulator,0.7749999999999999,0.7299770480490841,9.999000009999e-06,C
Clumsy Santa ER Surgery,0.7749999999999999,0.4599540960981684,9.999900009999899e-05,C
US Army Training Courses Game,0.7749999999999999,0.3499447453033508,0.0049999990049999984,C
C.S. Lewis Daily Quotes,0.7749999999999999,0.10992434356920339,9.999000009999e-06,C
FORUM Credit Union CU Online,0.7749999999999999,0.07292119830185566,9.999000009999e-06,C
Your rank CS:GO,0.7749999999999999,0.07492136831630689,9.999900009999899e-05,B
Professor Online SEDUC-CE,0.7749999999999999,0.045918903106764074,9.999000009999e-06,C
Voice Changer,0.7749999999999999,0.05691983818624583,0.009999999009999998,C
CT - DTC Lookup,0.7749999999999999,0.00977583094563038,9.999000009999e-06,C
Barry EC,0.7749999999999999,0.037918223048959164,9.99000000999e-07,C
Heart Surgery Emergency Doctor,0.7749999999999999,0.28993964486981394,9.999900009999899e-05,B
EG-Boost,0.7749999999999999,0.02391703294780056,9.99000000999e-07,C
Lead'er,0.7749999999999999,0.057919923193471445,4.999000004999e-06,C
Bank Of Cyprus,0.7749999999999999,0.11992519364145952,9.999900009999899e-05,B
EZ Video Download for Facebook,0.7749999999999999,0.012916097868318809,0.000999999000999999,C
Dp for Facebook,0.7749999999999999,0.09992349349694725,4.999000004999e-06,C
Jetting for Honda CR dirt bike,0.7749999999999999,0.0339178830200567,9.9000000099e-08,C
Tiny Defense,0.7749999999999999,0.15992859393048411,0.000999999000999999,B
Treasure Defense,0.7749999999999999,0.3499447453033508,9.999900009999899e-05,C
Battle of Zombies: Clans War,0.7749999999999999,0.579964296965242,0.009999999009999998,C
Galaxy Defense,0.7749999999999999,0.16992944400274027,0.0049999990049999984,C
4x4 Jeep Racer,0.7749999999999999,0.5399608966762175,0.000999999000999999,C
EM Launcher for EMUI,0.7749999999999999,0.022916947940574948,0.000499999000499999,C
LightMeter Free,0.7749999999999999,0.1299260437137157,0.000999999000999999,B
Get 'Em,0.7749999999999999,0.20993284429176481,0.000499999000499999,B
Black Theme Go Launcher EX,0.7749999999999999,0.03891830805618478,4.9999000049999e-05,C
Block Survival Craft:The Story,0.7749999999999999,0.8699889490606701,0.000499999000499999,C
Digoo·Cloud,0.7749999999999999,0.25993709465304554,9.999000009999e-06,C
Dr. Truck Driver : Real Truck Simulator 3D,0.7749999999999999,0.9599965997109754,9.999900009999899e-05,C
Fix Deposit Calculator (FD),0.7749999999999999,0.02091677792612372,9.99000000999e-07,C
Pro App for Craigslist,0.7749999999999999,0.045918903106764074,0.000499999000499999,C
Adventure Time Game Wizard,0.7749999999999999,0.39994899566463155,4.9999000049999e-05,C
PDF Reader – PDF Editor 2018,0.7749999999999999,0.35994559537560694,0.000499999000499999,C
"CL Reader for Craigslist(For sale, jobs, rental..)",0.7749999999999999,0.06292034822959952,9.99000000999e-07,C
CL Mobile Pro - Classifieds for Craigslist,0.7749999999999999,0.1799302940749964,9.999900009999899e-05,B
Can Knockdown 3,0.7749999999999999,0.18993114414725254,0.009999999009999998,C
Dr. Panda Farm,0.7749999999999999,0.4599540960981684,9.999000009999e-06,C
Dr. Chess,0.7749999999999999,0.06692068825850198,0.000999999000999999,B
INFAMY RO,0.7749999999999999,0.03691813804173355,4.9999000049999e-05,C
FE CREDIT - TET VUI,0.7749999999999999,0.14992774385822796,4.9999000049999e-05,B
Gun Builder ELITE,0.7749999999999999,0.3399438952310947,0.000999999000999999,C
Dr. Panda Café Freemium,0.7749999999999999,0.6199676972542666,0.000999999000999999,C
Truck Driver Cargo,0.7749999999999999,0.4399523959536561,0.009999999009999998,C
Satellite Director,0.7749999999999999,0.0016751423871029037,0.009999999009999998,C
CK-12 Physics Simulations,0.7749999999999999,0.23993539450853324,4.999000004999e-06,C
DQ Texas,0.7749999999999999,0.1299260437137157,9.999900009999899e-05,B
FD VR Theater - for Youtube VR,0.7749999999999999,0.09092272843191672,0.000999999000999999,B
ES File Explorer,0.7749999999999999,0.02791737297670302,9.999900009999899e-05,C
DP Photo Editor,0.7749999999999999,0.07692153833075811,9.999000009999e-06,C
FC Browser - Focus Privacy Browser,0.7749999999999999,0.045918903106764074,9.99000000999e-07,C
FrostWire: Torrent Downloader & Music Player,0.7749999999999999,0.1299260437137157,0.009999999009999998,C
Transport DK,0.7749999999999999,0.10992434356920339,9.999000009999e-06,C
G-Download Manager,0.7749999999999999,0.09392298345359355,4.9999000049999e-05,B
Vuze Torrent Downloader,0.7749999999999999,0.054919668171794604,0.000999999000999999,B
Fifth Edition DM Tools,0.7749999999999999,0.029917542991154247,9.999900009999899e-05,C
Discovery K!ds Play!,0.7749999999999999,0.3499447453033508,0.000999999000999999,C
Mobile FC,0.7749999999999999,0.5699634468929858,9.999900009999899e-05,C
DN Sync,0.7749999999999999,0.00019501657640899476,9.99000000999e-07,C
10 Minutes a Day Times Tables,0.7749999999999999,0.47995579624268064,9.999900009999899e-05,C
DK Pittsburgh Sports,0.7749999999999999,0.03291779801283109,9.999000009999e-06,C
CN Superstar Soccer: Goal!!!,0.7749999999999999,0.40994984573688764,9.999900009999899e-05,C
Writing Wizard Premium - Handwriting,0.7749999999999999,0.32994304515883854,4.999000004999e-06,C
Sverige Tidningar,0.7749999999999999,0.03991839306341039,4.9999000049999e-05,C
"FirstCry Baby & Kids Shopping, Fashion & Parenting",0.7749999999999999,0.15992859393048411,0.0049999990049999984,C
DJ Mix Effects Simulator,0.7749999999999999,0.1999319942195087,0.000999999000999999,B
Device Info Ex Live Wallpaper,0.7749999999999999,0.01091592785386758,4.9999000049999e-05,C
"Microsoft To-Do: List, Task & Reminder",0.7749999999999999,0.15992859393048411,0.000999999000999999,B
FD Shift Calendar Widget,0.7749999999999999,0.0006450548296605212,9.999900009999899e-05,C
Cooking in the Kitchen,0.7749999999999999,0.8699889490606701,0.009999999009999998,C
CM AppLock,0.7749999999999999,0.03591805303450794,9.999900009999899e-05,C
Ethical Hacking,0.7749999999999999,0.031917713005605475,9.999000009999e-06,C
HANGAME Casino - Baccarat & Texas Hold'em,0.7749999999999999,0.4599540960981684,0.000499999000499999,C
"Clean My House – Chore To Do List, Task Scheduler",0.7749999999999999,0.0339178830200567,9.999900009999899e-05,C
FD VR - Virtual App Launcher,0.7749999999999999,0.07392128330908128,9.999900009999899e-05,B
Blamburger - Clarence,0.7749999999999999,0.2699379447253017,0.000999999000999999,B
DP and Status,0.7749999999999999,0.029917542991154247,9.999900009999899e-05,C
DP & Status for Whatsapp 2018,0.7749999999999999,0.0339178830200567,9.999900009999899e-05,C
Best DP and Status (Daily Updates Photos),0.7749999999999999,0.031917713005605475,0.000999999000999999,C
APUS File Manager (Explorer),0.7749999999999999,0.09992349349694725,0.04999999905,C
NDS Emulator - For Android 6,0.7749999999999999,0.18993114414725254,0.000999999000999999,B
Speed Camera Radar,0.7749999999999999,0.057919923193471445,0.0049999990049999984,C
Free DS Emulator,0.7749999999999999,0.18993114414725254,0.000999999000999999,B
DX Alert,0.7749999999999999,0.02491711795502618,9.99000000999e-07,C
reality.cz,0.7749999999999999,0.05391958316456899,4.9999000049999e-05,B
SIM Card Info,0.7749999999999999,0.018916607911672493,0.000999999000999999,C
English to Hindi Dictionary,0.7749999999999999,0.10992434356920339,0.0049999990049999984,C
Death Dragon Knights RPG,0.7749999999999999,0.18993114414725254,0.000999999000999999,B
Ek Kauwa Pyasa Tha,0.7749999999999999,0.03091762799837986,4.9999000049999e-05,C
Airplane Pilot Car Transporter,0.7749999999999999,0.6199676972542666,0.009999999009999998,C
Fingerprint Lock Screen Prank,0.7749999999999999,0.04291864808508723,0.000999999000999999,C
C I Patel School,0.7749999999999999,0.05091932814289215,9.99000000999e-07,C
American Sniper City Fight Shooting Assassin,0.7749999999999999,0.5399608966762175,4.9999000049999e-05,C
EZ game screen recorder with audio 1080P,0.7749999999999999,0.03891830805618478,9.99000000999e-07,C
R-EU-READY,0.7749999999999999,0.15992859393048411,4.99000000499e-07,C
taxi.eu,0.7749999999999999,0.21993369436402097,9.999900009999899e-05,B
Météo Algérie DZ,0.7749999999999999,0.04691898811398969,9.999900009999899e-05,C
DZ PROMOS - Promotions & Sale Alerts in Algeria,0.7749999999999999,0.09992349349694725,4.9999000049999e-05,B
PHARMAGUIDE (DZ),0.7749999999999999,0.0339178830200567,4.999000004999e-06,C
What's Your Story?™ ft Charmed,0.7749999999999999,0.4699549461704245,0.000999999000999999,C
Agent HQ for The Division,0.7749999999999999,0.02491711795502618,9.999900009999899e-05,C
cx-32wifi,0.7749999999999999,0.06492051824405075,9.999000009999e-06,C
Modern Counter 3: FPS Multiplayers battlegro 3,0.7749999999999999,0.49995749638719295,9.99000000999e-07,C
EZ App Installer,0.7749999999999999,0.013916182875544423,9.999900009999899e-05,C
Cartoon Wars 3,0.7749999999999999,0.719976197976828,0.0049999990049999984,C
Dream EZ,0.7749999999999999,0.49995749638719295,9.999000009999e-06,C
EZ Web Video Cast | Chromecast,0.7749999999999999,0.045918903106764074,9.999900009999899e-05,C
CP Calculator,0.7749999999999999,0.028917457983928634,9.999000009999e-06,C
Peggle Blast,0.7749999999999999,0.18993114414725254,0.0049999990049999984,C
My MLS App,0.7749999999999999,0.1299260437137157,9.999900009999899e-05,B
FIFA 16 Soccer,0.7749999999999999,0.2999404949420701,0.009999999009999998,C
Real Football,0.7749999999999999,0.32994304515883854,0.009999999009999998,C
Police Car Driving Sim,0.7749999999999999,0.509958346459449,0.009999999009999998,C
Leghe Fantagazzetta,0.7749999999999999,0.2699379447253017,0.000999999000999999,B
Fields of Battle,0.7749999999999999,0.49995749638719295,0.000999999000999999,C
Messenger,0.7749999999999999,0.03891830805618478,0.009999999009999998,C
Fon WiFi App – WiFi Connect,0.7749999999999999,0.15992859393048411,4.9999000049999e-05,B
DS file,0.7749999999999999,0.11992519364145952,0.000999999000999999,B
Deep Sleep Battery Saver,0.7749999999999999,0.03691813804173355,0.000999999000999999,C
Mini for Facebook lite,0.7749999999999999,0.012916097868318809,9.999000009999e-06,C
Can Knockdown,0.7749999999999999,0.37994729552011924,0.009999999009999998,C
DT Simple Interval Timer,0.7749999999999999,0.014916267882770036,9.99000000999e-07,C
Sin City Hero : Crime Simulator of Vegas,0.7749999999999999,0.7799812984103649,9.999900009999899e-05,C
Gang Wars of San Andreas,0.7749999999999999,0.6299685473265227,0.000999999000999999,C
Santa Fe New Mexican e-Edition,0.7749999999999999,0.16992944400274027,9.99000000999e-07,C
Soccer Board Tactics,0.7749999999999999,0.08892255841746549,9.999900009999899e-05,B
China Town Auto Theft 2,0.7749999999999999,0.6699719476155473,4.9999000049999e-05,C
Vote 4 DC,0.7749999999999999,0.060920178215148287,9.99000000999e-07,C
DC Universe Online Map,0.7749999999999999,0.06392043323682513,4.9999000049999e-05,B
Pink Color for Facebook,0.7749999999999999,0.03991839306341039,0.000499999000499999,C
Gun Disassembly 2,0.7749999999999999,0.47995579624268064,0.000999999000999999,C
El Laberinto del Demonio 2,0.7749999999999999,0.2499362445807894,9.999900009999899e-05,B
El Nuevo Día,0.7749999999999999,0.1299260437137157,0.000499999000499999,B
Citation du Jour - Motivation,0.7749999999999999,0.009055769740427938,9.999900009999899e-05,C
CJ Poker Odds Calculator,0.7749999999999999,0.0010750913827675351,4.9999000049999e-05,C
Miami Crime Vice Town,0.7749999999999999,0.9899991499277438,0.009999999009999998,C
